,species,spp_code,sex,sex_code,ward,county,OD1,OD2,finalod,positivity,result,cchf,age,age_code,id3,id4,herd,ele,slop,mrain,ndvi,lulc,arid,dem,lc,bio1,bio3,bio12,tempmin,tempmax,tempav,hummin,hummax,humav,vphmin,vphmax,vphav
362,sheep,1,male,0,Garbatulla,Isiolo,0.061,0.066,0.0635,7.997481108,Negative,0,adults,1,107,107,107,516,0.646009982,34.4612999,0.441670656,shrub,1838,516,100,1.213261751,2.351478752,-0.258177706,25.16017396,30.27524058,28.0108179,35.43912108,72.053176,49.49353876,9.070702429,26.77953131,19.36499536
363,sheep,1,female,1,Garbatulla,Isiolo,0.069,0.058,0.0635,7.997481108,Negative,0,adults,1,107,107,107,516,0.646009982,34.4612999,0.441670656,shrub,1838,516,100,1.213261751,2.351478752,-0.258177706,25.16017396,30.27524058,28.0108179,35.43912108,72.053176,49.49353876,9.070702429,26.77953131,19.36499536
364,sheep,1,female,1,Garbatulla,Isiolo,0.099,0.102,0.1005,12.99288946,Negative,0,young_adults,2,107,107,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,sheep,1,male,0,Garbatulla,Isiolo,0.069,0.069,0.069,8.920491273,Negative,0,adults,1,107,107,107,516,0.646009982,34.4612999,0.441670656,shrub,1838,516,100,1.213261751,2.351478752,-0.258177706,25.16017396,30.27524058,28.0108179,35.43912108,72.053176,49.49353876,9.070702429,26.77953131,19.36499536
366,camels,0,female,1,Garbatulla,Isiolo,1.762,1.806,1.784,166.8069191,Positive,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,camels,0,female,1,Garbatulla,Isiolo,1.686,1.722,1.704,159.3267882,Positive,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,camels,0,female,1,Garbatulla,Isiolo,1.577,1.679,1.628,152.2206639,Positive,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,camels,0,female,1,Garbatulla,Isiolo,1.724,1.701,1.7125,160.1215521,Positive,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,camels,0,female,1,Garbatulla,Isiolo,1.66,1.6,1.63,152.4076671,Positive,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,goats,3,female,1,Garbatulla,Isiolo,0.127,0.117,0.122,14.4549763,Negative,0,young_adults,2,105,105,105,471,0.317541003,21.91559982,0.651198387,grassland,1735,471,110,1.213261751,2.351478752,-0.258177706,25.56766887,30.74369394,28.44750393,35.10042696,71.45379185,48.76505824,9.433044432,27.53235052,20.04858337
372,goats,3,male,0,Garbatulla,Isiolo,0.048,0.053,0.0505,5.983412322,Negative,0,adults,1,105,105,105,471,0.317541003,21.91559982,0.651198387,grassland,1735,471,110,1.213261751,2.351478752,-0.258177706,25.56766887,30.74369394,28.44750393,35.10042696,71.45379185,48.76505824,9.433044432,27.53235052,20.04858337
373,goats,3,female,1,Garbatulla,Isiolo,0.08,0.084,0.082,9.71563981,Negative,0,adults,1,105,105,105,471,0.317541003,21.91559982,0.651198387,grassland,1735,471,110,1.213261751,2.351478752,-0.258177706,25.56766887,30.74369394,28.44750393,35.10042696,71.45379185,48.76505824,9.433044432,27.53235052,20.04858337
374,goats,3,male,0,Garbatulla,Isiolo,0.073,0.066,0.0695,8.234597156,Negative,0,young_adults,2,105,105,105,471,0.317541003,21.91559982,0.651198387,grassland,1735,471,110,1.213261751,2.351478752,-0.258177706,25.56766887,30.74369394,28.44750393,35.10042696,71.45379185,48.76505824,9.433044432,27.53235052,20.04858337
375,goats,3,male,0,Garbatulla,Isiolo,0.072,0.054,0.063,7.464454976,Negative,0,young_adults,2,105,105,105,471,0.317541003,21.91559982,0.651198387,grassland,1735,471,110,1.213261751,2.351478752,-0.258177706,25.56766887,30.74369394,28.44750393,35.10042696,71.45379185,48.76505824,9.433044432,27.53235052,20.04858337
376,sheep,1,female,1,Garbatulla,Isiolo,0.048,0.052,0.05,6.464124111,Negative,0,adults,1,105,105,105,471,0.317541003,21.91559982,0.651198387,grassland,1735,471,110,1.213261751,2.351478752,-0.258177706,25.56766887,30.74369394,28.44750393,35.10042696,71.45379185,48.76505824,9.433044432,27.53235052,20.04858337
377,sheep,1,female,1,Garbatulla,Isiolo,0.067,0.064,0.0655,8.468002586,Negative,0,adults,1,105,105,105,471,0.317541003,21.91559982,0.651198387,grassland,1735,471,110,1.213261751,2.351478752,-0.258177706,25.56766887,30.74369394,28.44750393,35.10042696,71.45379185,48.76505824,9.433044432,27.53235052,20.04858337
378,sheep,1,female,1,Garbatulla,Isiolo,0.054,0.045,0.0495,6.39948287,Negative,0,adults,1,105,105,105,471,0.317541003,21.91559982,0.651198387,grassland,1735,471,110,1.213261751,2.351478752,-0.258177706,25.56766887,30.74369394,28.44750393,35.10042696,71.45379185,48.76505824,9.433044432,27.53235052,20.04858337
379,sheep,1,female,1,Garbatulla,Isiolo,0.064,0.065,0.0645,8.338720103,Negative,0,adults,1,105,105,105,471,0.317541003,21.91559982,0.651198387,grassland,1735,471,110,1.213261751,2.351478752,-0.258177706,25.56766887,30.74369394,28.44750393,35.10042696,71.45379185,48.76505824,9.433044432,27.53235052,20.04858337
380,sheep,1,male,0,Garbatulla,Isiolo,0.047,0.045,0.046,5.946994182,Negative,0,young_adults,2,105,105,105,471,0.317541003,21.91559982,0.651198387,grassland,1735,471,110,1.213261751,2.351478752,-0.258177706,25.56766887,30.74369394,28.44750393,35.10042696,71.45379185,48.76505824,9.433044432,27.53235052,20.04858337
381,goats,3,female,1,Garbatulla,Isiolo,0.053,0.048,0.0505,5.335446381,Negative,0,adults,1,109,109,109,432,1.123209953,13.7517004,0.440673769,grassland,1604,432,110,1.235939108,2.385887217,-0.301778111,25.56684009,30.72144307,28.47334512,34.73960616,71.36466936,48.41721749,9.467609481,27.61925607,20.24560895
382,goats,3,female,1,Garbatulla,Isiolo,0.065,0.067,0.066,6.973058637,Negative,0,adults,1,109,109,109,432,1.123209953,13.7517004,0.440673769,grassland,1604,432,110,1.235939108,2.385887217,-0.301778111,25.56684009,30.72144307,28.47334512,34.73960616,71.36466936,48.41721749,9.467609481,27.61925607,20.24560895
383,goats,3,female,1,Garbatulla,Isiolo,0.051,0.047,0.049,5.176967776,Negative,0,adults,1,109,109,109,432,1.123209953,13.7517004,0.440673769,grassland,1604,432,110,1.235939108,2.385887217,-0.301778111,25.56684009,30.72144307,28.47334512,34.73960616,71.36466936,48.41721749,9.467609481,27.61925607,20.24560895
384,goats,3,female,1,Garbatulla,Isiolo,0.055,0.047,0.051,5.388272583,Negative,0,adults,1,109,109,109,432,1.123209953,13.7517004,0.440673769,grassland,1604,432,110,1.235939108,2.385887217,-0.301778111,25.56684009,30.72144307,28.47334512,34.73960616,71.36466936,48.41721749,9.467609481,27.61925607,20.24560895
385,goats,3,male,0,Garbatulla,Isiolo,0.157,0.154,0.1555,16.42894876,Negative,0,adults,1,109,109,109,432,1.123209953,13.7517004,0.440673769,grassland,1604,432,110,1.235939108,2.385887217,-0.301778111,25.56684009,30.72144307,28.47334512,34.73960616,71.36466936,48.41721749,9.467609481,27.61925607,20.24560895
386,sheep,1,female,1,Garbatulla,Isiolo,0.056,0.072,0.064,8.274078862,Negative,0,adults,1,109,109,109,432,1.123209953,13.7517004,0.440673769,grassland,1604,432,110,1.235939108,2.385887217,-0.301778111,25.56684009,30.72144307,28.47334512,34.73960616,71.36466936,48.41721749,9.467609481,27.61925607,20.24560895
387,sheep,1,female,1,Garbatulla,Isiolo,0.049,0.051,0.05,6.464124111,Negative,0,adults,1,109,109,109,432,1.123209953,13.7517004,0.440673769,grassland,1604,432,110,1.235939108,2.385887217,-0.301778111,25.56684009,30.72144307,28.47334512,34.73960616,71.36466936,48.41721749,9.467609481,27.61925607,20.24560895
388,sheep,1,female,1,Garbatulla,Isiolo,0.17,0.165,0.1675,21.65481577,Negative,0,young_adults,2,109,109,109,432,1.123209953,13.7517004,0.440673769,grassland,1604,432,110,1.235939108,2.385887217,-0.301778111,25.56684009,30.72144307,28.47334512,34.73960616,71.36466936,48.41721749,9.467609481,27.61925607,20.24560895
389,sheep,1,female,1,Garbatulla,Isiolo,0.045,0.063,0.054,6.98125404,Negative,0,adults,1,109,109,109,432,1.123209953,13.7517004,0.440673769,grassland,1604,432,110,1.235939108,2.385887217,-0.301778111,25.56684009,30.72144307,28.47334512,34.73960616,71.36466936,48.41721749,9.467609481,27.61925607,20.24560895
390,sheep,1,male,0,Garbatulla,Isiolo,0.062,0.05,0.056,7.239819005,Negative,0,adults,1,109,109,109,432,1.123209953,13.7517004,0.440673769,grassland,1604,432,110,1.235939108,2.385887217,-0.301778111,25.56684009,30.72144307,28.47334512,34.73960616,71.36466936,48.41721749,9.467609481,27.61925607,20.24560895
391,camels,0,female,1,Garbatulla,Isiolo,1.687,1.765,1.726,161.3838242,Positive,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,camels,0,female,1,Garbatulla,Isiolo,1.658,1.804,1.731,161.8513324,Positive,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,camels,0,female,1,Garbatulla,Isiolo,1.647,1.543,1.595,149.1351099,Positive,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,camels,0,female,1,Garbatulla,Isiolo,1.938,2.022,1.98,185.1332398,Positive,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,camels,0,female,1,Garbatulla,Isiolo,1.819,1.779,1.799,168.2094437,Positive,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,goats,3,female,1,Garbatulla,Isiolo,0.055,0.05,0.0525,4.72972973,Negative,0,adults,1,90,90,90,360,0.442883015,20.85810089,0.318703741,shrub,1555,360,180,1.226510293,2.364750779,-0.301778111,25.64643081,30.79233984,28.57986428,34.3271787,71.21493146,47.95605928,9.542494819,27.83534804,20.5283095
397,goats,3,female,1,Garbatulla,Isiolo,0.052,0.053,0.0525,4.72972973,Negative,0,adults,1,90,90,90,360,0.442883015,20.85810089,0.318703741,shrub,1555,360,180,1.226510293,2.364750779,-0.301778111,25.64643081,30.79233984,28.57986428,34.3271787,71.21493146,47.95605928,9.542494819,27.83534804,20.5283095
398,goats,3,female,1,Garbatulla,Isiolo,0.057,0.055,0.056,5.045045045,Negative,0,adults,1,90,90,90,360,0.442883015,20.85810089,0.318703741,shrub,1555,360,180,1.226510293,2.364750779,-0.301778111,25.64643081,30.79233984,28.57986428,34.3271787,71.21493146,47.95605928,9.542494819,27.83534804,20.5283095
399,goats,3,female,1,Garbatulla,Isiolo,0.101,0.091,0.096,8.648648649,Negative,0,young_adults,2,90,90,90,360,0.442883015,20.85810089,0.318703741,shrub,1555,360,180,1.226510293,2.364750779,-0.301778111,25.64643081,30.79233984,28.57986428,34.3271787,71.21493146,47.95605928,9.542494819,27.83534804,20.5283095
400,goats,3,male,0,Garbatulla,Isiolo,0.057,0.049,0.053,4.774774775,Negative,0,adults,1,90,90,90,360,0.442883015,20.85810089,0.318703741,shrub,1555,360,180,1.226510293,2.364750779,-0.301778111,25.64643081,30.79233984,28.57986428,34.3271787,71.21493146,47.95605928,9.542494819,27.83534804,20.5283095
401,sheep,1,female,1,Garbatulla,Isiolo,0.057,0.068,0.0625,7.571168988,Negative,0,adults,1,90,90,90,360,0.442883015,20.85810089,0.318703741,shrub,1555,360,180,1.226510293,2.364750779,-0.301778111,25.64643081,30.79233984,28.57986428,34.3271787,71.21493146,47.95605928,9.542494819,27.83534804,20.5283095
402,sheep,1,female,1,Garbatulla,Isiolo,0.051,0.073,0.062,7.808564232,Negative,0,adults,1,90,90,90,360,0.442883015,20.85810089,0.318703741,shrub,1555,360,180,1.226510293,2.364750779,-0.301778111,25.64643081,30.79233984,28.57986428,34.3271787,71.21493146,47.95605928,9.542494819,27.83534804,20.5283095
403,sheep,1,female,1,Garbatulla,Isiolo,0.049,0.049,0.049,6.171284635,Negative,0,adults,1,90,90,90,360,0.442883015,20.85810089,0.318703741,shrub,1555,360,180,1.226510293,2.364750779,-0.301778111,25.64643081,30.79233984,28.57986428,34.3271787,71.21493146,47.95605928,9.542494819,27.83534804,20.5283095
404,sheep,1,female,1,Garbatulla,Isiolo,0.105,0.098,0.1015,12.78337531,Negative,0,adults,1,90,90,90,360,0.442883015,20.85810089,0.318703741,shrub,1555,360,180,1.226510293,2.364750779,-0.301778111,25.64643081,30.79233984,28.57986428,34.3271787,71.21493146,47.95605928,9.542494819,27.83534804,20.5283095
405,sheep,1,male,0,Garbatulla,Isiolo,1.016,1.058,1.037,130.604534,Positive,1,adults,1,90,90,90,360,0.442883015,20.85810089,0.318703741,shrub,1555,360,180,1.226510293,2.364750779,-0.301778111,25.64643081,30.79233984,28.57986428,34.3271787,71.21493146,47.95605928,9.542494819,27.83534804,20.5283095
406,sheep,1,female,1,Garbatulla,Isiolo,0.052,0.047,0.0495,6.234256927,Negative,0,adults,1,89,89,89,498,0.646381021,30.30870056,0.431714982,grassland,1768,498,110,1.213261751,2.351478752,-0.258177706,25.31225578,30.43854249,28.1873836,35.11764884,71.79099159,49.03616559,9.219324087,27.10522973,19.71939716
407,sheep,1,female,1,Garbatulla,Isiolo,0.05,0.05,0.05,6.297229219,Negative,0,adults,1,89,89,89,498,0.646381021,30.30870056,0.431714982,grassland,1768,498,110,1.213261751,2.351478752,-0.258177706,25.31225578,30.43854249,28.1873836,35.11764884,71.79099159,49.03616559,9.219324087,27.10522973,19.71939716
408,sheep,1,female,1,Garbatulla,Isiolo,0.057,0.052,0.0545,6.863979849,Negative,0,adults,1,89,89,89,498,0.646381021,30.30870056,0.431714982,grassland,1768,498,110,1.213261751,2.351478752,-0.258177706,25.31225578,30.43854249,28.1873836,35.11764884,71.79099159,49.03616559,9.219324087,27.10522973,19.71939716
409,goats,3,female,1,Garbatulla,Isiolo,0.135,0.128,0.1315,12.56569517,Negative,0,adults,1,89,89,89,498,0.646381021,30.30870056,0.431714982,grassland,1768,498,110,1.213261751,2.351478752,-0.258177706,25.31225578,30.43854249,28.1873836,35.11764884,71.79099159,49.03616559,9.219324087,27.10522973,19.71939716
410,goats,3,female,1,Garbatulla,Isiolo,0.125,0.123,0.124,11.84902054,Negative,0,adults,1,89,89,89,498,0.646381021,30.30870056,0.431714982,grassland,1768,498,110,1.213261751,2.351478752,-0.258177706,25.31225578,30.43854249,28.1873836,35.11764884,71.79099159,49.03616559,9.219324087,27.10522973,19.71939716
411,sheep,1,female,1,Garbatulla,Isiolo,0.047,0.045,0.046,5.793450882,Negative,0,adults,1,89,89,89,498,0.646381021,30.30870056,0.431714982,grassland,1768,498,110,1.213261751,2.351478752,-0.258177706,25.31225578,30.43854249,28.1873836,35.11764884,71.79099159,49.03616559,9.219324087,27.10522973,19.71939716
412,sheep,1,male,0,Garbatulla,Isiolo,0.062,0.049,0.0555,6.989924433,Negative,0,adults,1,89,89,89,498,0.646381021,30.30870056,0.431714982,grassland,1768,498,110,1.213261751,2.351478752,-0.258177706,25.31225578,30.43854249,28.1873836,35.11764884,71.79099159,49.03616559,9.219324087,27.10522973,19.71939716
413,goats,3,male,0,Garbatulla,Isiolo,0.057,0.06,0.0585,5.27027027,Negative,0,adults,1,89,89,89,498,0.646381021,30.30870056,0.431714982,grassland,1768,498,110,1.213261751,2.351478752,-0.258177706,25.31225578,30.43854249,28.1873836,35.11764884,71.79099159,49.03616559,9.219324087,27.10522973,19.71939716
414,goats,3,female,1,Garbatulla,Isiolo,0.059,0.06,0.0595,5.36036036,Negative,0,adults,1,89,89,89,498,0.646381021,30.30870056,0.431714982,grassland,1768,498,110,1.213261751,2.351478752,-0.258177706,25.31225578,30.43854249,28.1873836,35.11764884,71.79099159,49.03616559,9.219324087,27.10522973,19.71939716
415,goats,3,female,1,Garbatulla,Isiolo,0.05,0.061,0.0555,5,Negative,0,adults,1,89,89,89,498,0.646381021,30.30870056,0.431714982,grassland,1768,498,110,1.213261751,2.351478752,-0.258177706,25.31225578,30.43854249,28.1873836,35.11764884,71.79099159,49.03616559,9.219324087,27.10522973,19.71939716
416,goats,3,female,1,Garbatulla,Isiolo,0.051,0.054,0.0525,4.72972973,Negative,0,adults,1,88,88,88,436,0.983985007,13.7517004,0.382607102,shrub,1629,436,110,1.235939108,2.385887217,-0.301778111,25.5403785,30.68349535,28.45223214,34.63544047,71.39771499,48.35010585,9.442256573,27.59377736,20.25099987
417,goats,3,female,1,Garbatulla,Isiolo,0.051,0.057,0.054,4.864864865,Negative,0,adults,1,88,88,88,436,0.983985007,13.7517004,0.382607102,shrub,1629,436,110,1.235939108,2.385887217,-0.301778111,25.5403785,30.68349535,28.45223214,34.63544047,71.39771499,48.35010585,9.442256573,27.59377736,20.25099987
418,goats,3,male,0,Garbatulla,Isiolo,0.089,0.095,0.092,8.288288288,Negative,0,adults,1,88,88,88,436,0.983985007,13.7517004,0.382607102,shrub,1629,436,110,1.235939108,2.385887217,-0.301778111,25.5403785,30.68349535,28.45223214,34.63544047,71.39771499,48.35010585,9.442256573,27.59377736,20.25099987
419,goats,3,female,1,Garbatulla,Isiolo,0.197,0.194,0.1955,17.61261261,Negative,0,adults,1,88,88,88,436,0.983985007,13.7517004,0.382607102,shrub,1629,436,110,1.235939108,2.385887217,-0.301778111,25.5403785,30.68349535,28.45223214,34.63544047,71.39771499,48.35010585,9.442256573,27.59377736,20.25099987
420,goats,3,female,1,Garbatulla,Isiolo,0.048,0.057,0.0525,5.016722408,Negative,0,adults,1,88,88,88,436,0.983985007,13.7517004,0.382607102,shrub,1629,436,110,1.235939108,2.385887217,-0.301778111,25.5403785,30.68349535,28.45223214,34.63544047,71.39771499,48.35010585,9.442256573,27.59377736,20.25099987
421,sheep,1,female,1,Garbatulla,Isiolo,0.062,0.064,0.063,7.787391842,Negative,0,adults,1,111,111,111,349,0.124847002,21.0564003,0.775871038,grassland,1447,349,40,1.248214006,2.427345345,-0.326692628,25.84454214,31.01009916,28.80536353,33.99249598,70.87334618,47.43535952,9.739499889,28.24517419,20.95980347
422,sheep,1,female,1,Garbatulla,Isiolo,0.062,0.057,0.0595,7.354758962,Negative,0,adults,1,111,111,111,349,0.124847002,21.0564003,0.775871038,grassland,1447,349,40,1.248214006,2.427345345,-0.326692628,25.84454214,31.01009916,28.80536353,33.99249598,70.87334618,47.43535952,9.739499889,28.24517419,20.95980347
423,sheep,1,female,1,Garbatulla,Isiolo,0.056,0.046,0.051,6.30407911,Negative,0,adults,1,111,111,111,349,0.124847002,21.0564003,0.775871038,grassland,1447,349,40,1.248214006,2.427345345,-0.326692628,25.84454214,31.01009916,28.80536353,33.99249598,70.87334618,47.43535952,9.739499889,28.24517419,20.95980347
424,sheep,1,male,0,Garbatulla,Isiolo,0.058,0.052,0.055,6.798516687,Negative,0,adults,1,111,111,111,349,0.124847002,21.0564003,0.775871038,grassland,1447,349,40,1.248214006,2.427345345,-0.326692628,25.84454214,31.01009916,28.80536353,33.99249598,70.87334618,47.43535952,9.739499889,28.24517419,20.95980347
425,goats,3,female,1,Garbatulla,Isiolo,1.996,1.941,1.9685,227.4407857,Positive,1,adults,1,110,110,110,350,0.076648504,22.34329987,0.17592378,grassland,1456,350,40,1.241431188,2.4138753,-0.325135471,25.84088453,31.00091883,28.80537502,33.91277611,70.88497759,47.36979209,9.729478938,28.25083458,20.97865578
426,goats,3,male,0,Garbatulla,Isiolo,0.05,0.04,0.045,5.199306759,Negative,0,adults,1,110,110,110,350,0.076648504,22.34329987,0.17592378,grassland,1456,350,40,1.241431188,2.4138753,-0.325135471,25.84088453,31.00091883,28.80537502,33.91277611,70.88497759,47.36979209,9.729478938,28.25083458,20.97865578
427,goats,3,female,1,Garbatulla,Isiolo,0.044,0.043,0.0435,5.025996534,Negative,0,adults,1,110,110,110,350,0.076648504,22.34329987,0.17592378,grassland,1456,350,40,1.241431188,2.4138753,-0.325135471,25.84088453,31.00091883,28.80537502,33.91277611,70.88497759,47.36979209,9.729478938,28.25083458,20.97865578
428,goats,3,female,1,Garbatulla,Isiolo,0.05,0.051,0.0505,5.834777585,Negative,0,adults,1,110,110,110,350,0.076648504,22.34329987,0.17592378,grassland,1456,350,40,1.241431188,2.4138753,-0.325135471,25.84088453,31.00091883,28.80537502,33.91277611,70.88497759,47.36979209,9.729478938,28.25083458,20.97865578
429,goats,3,female,1,Garbatulla,Isiolo,0.047,0.045,0.046,5.314846909,Negative,0,young_adults,2,110,110,110,350,0.076648504,22.34329987,0.17592378,grassland,1456,350,40,1.241431188,2.4138753,-0.325135471,25.84088453,31.00091883,28.80537502,33.91277611,70.88497759,47.36979209,9.729478938,28.25083458,20.97865578
430,goats,3,female,1,Garbatulla,Isiolo,0.079,0.077,0.078,9.012131716,Negative,0,adults,1,113,113,113,352,0.285533011,20.85810089,0.38056919,built up area,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
431,goats,3,female,1,Garbatulla,Isiolo,0.049,0.048,0.0485,5.603697285,Negative,0,adults,1,113,113,113,352,0.285533011,20.85810089,0.38056919,built up area,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
432,goats,3,female,1,Garbatulla,Isiolo,0.044,0.045,0.0445,5.141536684,Negative,0,adults,1,113,113,113,352,0.285533011,20.85810089,0.38056919,built up area,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
433,goats,3,female,1,Garbatulla,Isiolo,0.052,0.051,0.0515,5.950317735,Negative,0,adults,1,113,113,113,352,0.285533011,20.85810089,0.38056919,built up area,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
434,goats,3,male,0,Garbatulla,Isiolo,0.041,0.186,0.1135,13.11380705,Negative,0,adults,1,113,113,113,352,0.285533011,20.85810089,0.38056919,built up area,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
435,sheep,1,female,1,Garbatulla,Isiolo,0.071,0.074,0.0725,8.830694275,Negative,0,adults,1,113,113,113,352,0.285533011,20.85810089,0.38056919,built up area,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
436,sheep,1,female,1,Garbatulla,Isiolo,0.08,0.083,0.0815,9.926918392,Negative,0,adults,1,113,113,113,352,0.285533011,20.85810089,0.38056919,built up area,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
437,sheep,1,female,1,Garbatulla,Isiolo,0.045,0.046,0.0455,5.624227441,Negative,0,adults,1,113,113,113,352,0.285533011,20.85810089,0.38056919,built up area,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
438,sheep,1,male,0,Garbatulla,Isiolo,0.045,0.043,0.044,5.43881335,Negative,0,adults,1,113,113,113,352,0.285533011,20.85810089,0.38056919,built up area,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
439,sheep,1,male,0,Garbatulla,Isiolo,0.041,0.04,0.0405,5.00618047,Negative,0,adults,1,113,113,113,352,0.285533011,20.85810089,0.38056919,built up area,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
440,goats,3,female,1,Garbatulla,Isiolo,0.042,0.041,0.0415,4.794916233,Negative,0,adults,1,112,112,112,352,0.285533011,20.85810089,0.421557337,shrub,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
441,goats,3,female,1,Garbatulla,Isiolo,0.044,0.044,0.044,5.083766609,Negative,0,adults,1,112,112,112,352,0.285533011,20.85810089,0.421557337,shrub,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
442,goats,3,female,1,Garbatulla,Isiolo,0.057,0.055,0.056,6.470248411,Negative,0,adults,1,112,112,112,352,0.285533011,20.85810089,0.421557337,shrub,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
443,goats,3,female,1,Garbatulla,Isiolo,0.05,0.047,0.0485,5.603697285,Negative,0,adults,1,112,112,112,352,0.285533011,20.85810089,0.421557337,shrub,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
444,goats,3,male,0,Garbatulla,Isiolo,0.076,0.073,0.0745,8.60774119,Negative,0,adults,1,112,112,112,352,0.285533011,20.85810089,0.421557337,shrub,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
445,sheep,1,female,1,Garbatulla,Isiolo,0.088,0.081,0.0845,10.44499382,Negative,0,adults,1,112,112,112,352,0.285533011,20.85810089,0.421557337,shrub,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
446,sheep,1,female,1,Garbatulla,Isiolo,0.041,0.041,0.041,5.067985167,Negative,0,adults,1,112,112,112,352,0.285533011,20.85810089,0.421557337,shrub,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
447,sheep,1,female,1,Garbatulla,Isiolo,0.05,0.049,0.0495,6.118665019,Negative,0,adults,1,112,112,112,352,0.285533011,20.85810089,0.421557337,shrub,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
448,sheep,1,male,0,Garbatulla,Isiolo,0.046,0.043,0.0445,5.500618047,Negative,0,adults,1,112,112,112,352,0.285533011,20.85810089,0.421557337,shrub,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
